avg_weight_g,shrimp_count,biomass_kg,feed_amount,feeding_frequency,rolling_feed_kg_7d,dissolved_oxygen,temperature,ammonia,ph,salinity,days_normalized,weight_lag_7d,weight_lag_14d,days_to_harvest,harvest_biomass_kg,early_harvest_risk,weight_delta_next
11.8319,201536,2384.5504,357.1156,2,50.2706,5.5599,30.126,0.1714,7.8079,20.9679,0.321017,10.1674,8.3367,52,3122.9569,1,0.223963
21.52,204515,4401.1649,319.5275,2,43.4801,5.3444,30.2959,0.237,7.8763,20.0295,0.623904,21.4246,20.8642,15,3671.5905,1,0.0
9.1104,154131,1404.1905,296.2602,2,81.0145,4.6461,28.8961,0.2606,7.8032,22.2963,0.248201,7.4754,5.7218,7,1280.9146,1,0.223745
9.7166,150005,1457.5418,324.3962,3,103.6389,5.1487,29.8967,0.2206,7.5939,21.2291,0.237527,7.8623,5.8784,76,2576.108,1,0.254208
14.7801,138561,2047.9402,370.4119,4,68.7503,6.5087,27.9587,0.0621,7.8375,18.5969,0.332873,12.7567,10.5693,34,2960.0412,0,0.275482
6.5432,175236,1146.5956,193.6216,4,56.8215,6.4938,28.1766,0.1092,7.7519,21.5866,0.137625,4.2338,1.7769,83,3230.5655,1,0.31774
16.9944,137721,2340.4925,232.8497,3,32.8383,5.7496,28.5486,0.19,7.9823,22.0662,0.517464,15.9691,14.7192,22,2114.3382,1,0.127437
19.4007,92867,1801.6806,361.6415,3,80.2873,6.3873,27.7423,0.1211,7.7951,19.871,0.384845,17.4372,15.1942,12,1837.3281,0,0.257096
14.4287,201101,2901.6272,360.0337,3,18.3297,5.9733,30.2497,0.1551,7.8144,15.1395,0.363724,12.6714,10.7405,53,3483.7465,1,0.236634
14.7232,136720,2012.9554,240.4561,3,52.0343,6.868,28.9681,0.1293,7.9328,17.6682,0.275736,12.2123,9.4864,26,2928.6859,0,0.340894
19.384,109153,2115.8202,320.6999,2,56.8802,6.6764,29.8793,0.1341,7.7883,19.3499,0.319123,16.9975,14.2628,10,2283.6827,0,0.311772
4.9729,46628,231.8786,235.7224,2,101.4729,4.2311,29.8761,0.2795,8.0367,20.8399,0.122752,3.2122,1.7285,5,251.2616,1,0.241267
10.7363,51895,557.1626,263.6512,3,90.7475,7.1526,28.0756,0.102,7.821,18.3977,0.173617,7.6988,4.3404,49,969.4019,1,0.407265
6.324,124931,790.0651,441.5977,4,71.0695,6.1706,28.6459,0.2149,7.9374,22.3763,0.119318,3.6002,0.639,60,1915.4007,1,0.369425
21.7618,161087,3505.547,143.0895,4,115.7377,6.041,30.2689,0.1477,8.0749,21.1117,0.589344,21.346,20.4778,15,3148.2436,1,0.013819
16.4839,74186,1222.8766,129.0293,2,120.7527,6.2407,29.1492,0.0766,7.7228,16.3249,0.28652,14.0817,11.3838,23,1585.5476,0,0.318516
13.5374,201058,2721.8053,258.7395,5,30.1423,5.8328,27.7094,0.1688,7.991,17.7923,0.370289,11.9666,10.2521,57,3460.5203,1,0.212469
18.3749,167601,3079.6536,115.2396,3,74.4974,4.9016,28.7159,0.2386,7.8253,18.7179,0.492819,17.5686,16.3776,15,2634.3703,1,0.0811
17.5305,176500,3094.1405,198.6345,4,140.2383,4.762,28.575,0.2792,7.7779,20.0315,0.710713,17.1627,16.5753,1,2573.1962,1,0.032654
12.8587,117159,1506.5136,286.1385,2,118.0213,5.193,28.6081,0.2535,7.9455,19.469,0.385988,11.4914,9.9664,44,1727.5452,1,0.1822
16.2219,103095,1672.3966,363.9441,5,102.0644,5.2333,28.2761,0.2354,7.944,16.4753,0.463416,14.8478,13.326,48,1772.0323,1,0.184001
3.1393,188821,592.7717,354.729,5,28.0941,6.3416,27.7279,0.1315,7.8905,21.8571,0.043314,0.7851,0.7851,63,3911.6358,0,0.457134
15.0296,123838,1861.2318,323.629,3,139.4457,4.154,31.4072,0.263,7.6749,18.1786,0.627732,14.3031,13.4454,1,1642.9928,1,0.092733
18.8381,101322,1908.714,406.1145,5,136.2573,4.9357,28.8605,0.2356,7.7985,18.5013,0.734945,18.6967,18.2634,15,1640.3854,1,0.0
20.2142,195623,3954.3668,343.3935,3,41.6999,4.6259,28.9188,0.1993,7.7936,22.9642,0.769535,19.9122,19.3721,15,3303.5204,1,0.020811
20.3637,144861,2949.9127,326.8482,5,96.9505,4.8411,29.2424,0.1987,7.9034,18.629,0.750053,20.3637,20.3604,15,2630.8373,1,0.0
4.9211,217118,1068.4537,332.8544,3,105.3313,7.2225,28.9503,0.0857,7.8276,23.4896,0.051245,2.2672,2.2672,57,4556.0274,0,0.429965
5.1088,95336,487.0502,325.8626,5,65.362,5.1503,28.3051,0.2373,7.8168,20.7661,0.118527,2.8962,0.6614,5,502.7918,1,0.304057
18.287,180825,3306.7397,436.7872,4,73.4509,4.0355,28.5877,0.2337,7.6938,19.2147,0.664154,17.7541,17.0108,2,2865.0545,1,0.057745
10.8891,149454,1627.4175,366.2546,4,70.0227,6.4813,28.7295,0.0721,7.9093,24.4516,0.251001,8.8098,6.5605,64,2712.551,1,0.282947
10.6239,82336,874.726,202.7969,4,50.7324,5.9006,28.0706,0.1903,7.9211,20.7723,0.205398,8.3579,5.8762,55,1475.5275,1,0.305807
16.3837,111740,1830.7166,374.5964,2,66.0996,4.5617,31.0749,0.2827,7.8061,24.0351,0.605767,15.6851,14.8015,8,1647.0921,1,0.083986
8.3124,196366,1632.2732,236.9575,2,43.5831,4.7032,30.0151,0.2707,7.7507,16.9757,0.15703,5.8169,3.0805,6,1717.0289,1,0.336505
7.2067,100370,723.3394,224.1157,2,73.6907,7.2889,29.5088,0.1165,7.7848,18.0591,0.088027,3.7336,1.962,56,1895.598,1,0.469051
23.4674,178922,4198.8291,241.9402,5,102.7938,7.1045,29.9688,0.0977,7.8338,20.8069,0.567328,22.286,20.8479,0,3707.9101,0,0.147007
24.198,46951,1136.119,403.6638,3,29.588,6.1567,30.8476,0.1641,7.7979,16.9943,0.63484,24.0456,23.3953,0,1000.3562,0,0.0
16.1873,83637,1353.8578,388.8569,3,31.9209,3.9655,28.3549,0.2738,7.7791,19.9066,0.602889,15.5702,14.7635,3,1155.2013,1,0.071839
4.8369,94899,459.0202,105.8293,3,54.8651,5.469,30.553,0.2257,7.8162,19.306,0.096525,2.7133,1.6428,93,1560.3674,1,0.29328
18.8945,174467,3296.4638,241.3659,4,31.2236,5.9542,28.8488,0.141,7.852,21.415,0.465831,17.3923,15.6682,22,3668.5085,0,0.195998
19.7957,58380,1155.6713,107.898,2,107.8699,7.0854,27.0526,0.1145,7.965,19.6536,0.455421,18.2544,16.4516,14,1213.7014,0,0.198189
5.1333,201001,1031.7995,298.1523,4,30.5721,7.1977,27.401,0.1101,7.9213,21.6053,0.069159,2.4007,2.0615,80,3760.5531,1,0.375332
8.5711,197634,1693.944,134.0936,5,135.5181,4.2641,28.1161,0.2796,7.9046,17.6379,0.198178,6.5709,4.3422,1,1507.2356,1,0.266699
18.9772,158491,3007.7156,118.1933,4,113.295,5.5668,27.4158,0.2029,7.8752,19.6134,0.511181,18.02,16.7477,15,2615.1944,1,0.109514
13.3014,130200,1731.8388,258.3807,2,76.5381,5.0324,29.1825,0.2239,7.7704,17.5766,0.315639,11.4061,9.3107,49,2090.2133,1,0.254122
12.3231,171044,2107.7957,258.1612,5,67.7381,7.2386,28.6219,0.0913,7.877,23.624,0.185541,9.0394,5.412,29,3538.3394,0,0.440538
20.2935,214617,4355.332,315.9204,4,117.5458,6.9754,28.3046,0.1123,8.0847,17.9716,0.485927,18.9333,17.2935,13,4261.1614,0,0.170664
16.743,164978,2762.2288,421.2702,2,40.2473,6.7632,28.8245,0.0636,7.7775,19.9178,0.349742,14.7707,12.5584,28,3341.4759,0,0.261759
16.4645,67807,1116.4107,303.2856,2,119.9323,5.7473,28.9045,0.1733,7.7112,21.6971,0.332354,14.5497,12.3478,34,1261.7175,1,0.24949
4.5051,174743,787.2331,361.7695,2,65.9999,5.9868,29.7056,0.1431,7.7325,21.8107,0.074245,2.0065,1.5919,82,2945.7998,1,0.34354
15.9034,80948,1287.3496,377.5862,5,58.806,6.2547,29.2092,0.2039,7.8565,18.0758,0.490386,14.777,13.4964,37,1264.3591,1,0.148038
16.5866,129431,2146.8265,216.9788,5,44.6922,6.1342,28.2305,0.11,7.6704,21.8152,0.359338,14.5855,12.3693,26,2595.6408,0,0.26798
17.8714,166985,2984.264,341.5123,3,64.2099,5.041,28.8331,0.229,7.9684,18.6657,0.536129,16.7892,15.5234,29,2807.6353,1,0.139173
20.3985,115112,2348.1162,322.7848,4,91.3002,7.3293,27.6624,0.0993,7.8058,15.4383,0.491851,18.9188,17.2432,9,2380.1074,0,0.195021
8.3314,51310,427.4852,168.525,2,132.8721,5.3402,29.5431,0.185,7.7654,20.1401,0.192947,6.3933,4.3174,74,813.4483,1,0.265496
15.5577,147013,2287.1868,208.5658,4,43.5007,5.7,30.3373,0.1822,7.8271,17.4691,0.332366,13.6247,11.423,37,2734.6706,1,0.25368
8.3137,183843,1528.4111,172.5524,5,128.2247,5.4636,29.0893,0.1892,7.9466,19.8799,0.172943,6.073,3.6438,63,2999.8213,1,0.304493
16.7371,218984,3665.1586,330.4578,3,108.1408,6.3444,29.5427,0.1631,8.005,21.1673,0.385803,14.967,13.0121,30,4456.5751,0,0.237516
12.2239,76987,941.0801,356.0778,3,72.7721,5.8398,30.0439,0.1553,7.9438,20.5125,0.257134,10.1532,7.8884,56,1333.4511,1,0.279699
9.986,161099,1608.728,307.116,2,109.2368,6.949,29.0642,0.1228,8.0079,18.5569,0.193742,7.788,5.4267,71,2980.3645,1,0.300479
22.3707,119055,2663.345,427.6721,2,71.4831,6.4682,27.6381,0.0938,7.9696,21.6918,0.461146,20.8467,18.9994,0,2448.604,0,0.190336
14.4893,140998,2042.9565,167.7415,5,137.6743,4.8416,28.8681,0.2609,7.7793,18.9906,0.356018,12.9956,11.2515,21,2021.7539,1,0.192337
20.5479,89500,1839.0406,390.4195,2,66.1646,6.3117,30.8564,0.1382,7.8662,20.7217,0.399341,18.8382,16.7683,8,1801.4135,0,0.21374
5.1108,75544,386.0899,368.7144,4,50.3259,7.0691,29.2938,0.0836,7.6957,18.6714,0.056543,2.3705,2.3705,63,1553.1441,0,0.403115
13.5596,58844,797.9028,207.1414,4,57.5076,4.0113,27.8724,0.2462,7.9279,16.3976,0.389481,12.1406,10.5243,12,781.8256,1,0.186222
6.8039,178874,1217.0368,110.8029,4,86.0698,6.5488,29.8753,0.1275,7.969,20.3317,0.101715,4.152,2.3868,64,3510.5702,0,0.364135
19.843,197407,3917.1479,425.8973,5,29.925,6.8908,28.8866,0.0602,8.0588,21.4761,0.374037,17.6896,15.2337,9,4262.3673,0,0.282309
22.5655,60671,1369.0687,193.9112,5,45.9579,5.6862,26.882,0.1465,7.7644,20.1651,0.699637,22.1151,21.3737,0,1246.3416,1,0.037767
17.8221,46263,824.5046,218.2482,5,107.806,7.5533,28.1375,0.083,7.8573,19.6136,0.393565,16.0214,14.0357,21,942.7647,0,0.241885
12.2671,92576,1135.6417,319.9291,4,59.2794,7.2229,26.8108,0.0737,7.7101,17.9908,0.207111,9.5739,6.6738,33,1969.4913,0,0.367631
12.2066,170159,2077.058,349.0296,3,27.5185,5.5671,29.2861,0.1845,7.8332,21.268,0.23802,9.9319,7.4132,48,2814.2288,1,0.304639
19.7883,91638,1813.3621,225.1961,5,36.599,6.3262,29.3465,0.1433,7.8502,18.876,0.389246,17.9147,15.7039,11,1955.6134,0,0.239247
23.4663,81478,1911.9891,223.9755,4,122.0223,6.1427,32.1891,0.1549,8.0358,22.4606,0.577679,22.5292,21.2426,0,1712.8768,0,0.103434
15.6879,120978,1897.8946,85.5751,4,80.9586,6.6519,30.2623,0.1353,7.9368,19.7548,0.402589,14.1213,12.3815,46,2162.6776,1,0.20938
19.0788,177923,3394.5494,102.2194,4,94.0639,5.307,28.5763,0.181,7.8501,17.2111,0.529358,18.2621,17.146,15,3058.2226,1,0.090623
17.4555,107679,1879.5931,129.8509,2,76.3589,5.7782,29.8137,0.2133,7.9143,22.8635,0.777923,17.1939,16.7306,15,1600.9267,1,0.018523
10.2194,96742,988.6458,177.4392,4,67.0365,6.1219,30.7801,0.1583,7.7719,21.0538,0.176642,7.6456,4.8306,56,1792.4921,1,0.347667
21.5763,78227,1687.8519,332.7929,3,85.1484,6.2658,28.7814,0.1466,8.0672,19.2424,0.506468,20.2327,18.6258,3,1574.8735,0,0.169721
22.2736,137018,3051.8804,339.4862,4,20.6771,6.9563,29.7565,0.1097,7.9408,21.5118,0.594415,22.0855,21.3809,0,2753.0167,0,0.0
18.6257,188854,3517.5306,373.8723,2,118.3708,4.4311,28.8904,0.2286,7.8397,15.7976,0.625969,18.6257,18.494,15,2817.9141,1,0.0
15.9377,176109,2806.7706,233.6183,2,114.5517,4.1776,29.5719,0.2651,7.8351,19.1139,0.644844,15.9377,15.8706,5,2476.9932,1,0.0
17.1773,117160,2012.4958,314.2991,4,88.3481,5.3645,30.2539,0.1774,8.0816,19.9236,0.442092,15.7361,14.083,34,2095.388,1,0.188142
10.6594,97822,1042.7206,191.1236,3,44.7796,4.0577,30.6239,0.2983,7.8327,13.7,0.218591,8.4972,6.0999,9,1068.2688,1,0.289306
14.0981,101821,1435.486,258.5373,5,106.911,6.36,27.6351,0.1053,7.8598,20.785,0.210829,10.9319,7.4118,24,2136.0506,0,0.422856
15.8013,84675,1337.9731,321.5283,2,94.4943,5.0218,28.5349,0.243,7.7364,22.7241,0.589759,14.9466,13.9538,30,1249.5974,1,0.110511
19.7686,176747,3494.0482,292.8443,2,40.8238,5.7632,29.7473,0.1565,8.1693,19.912,0.40493,18.2008,16.246,19,3219.0919,1,0.190992
20.4488,130375,2666.0145,321.3319,3,74.6516,7.4175,29.1606,0.0724,7.7873,21.6947,0.470247,18.9742,17.2094,10,2812.7024,0,0.186161
16.6416,179694,2990.402,142.6244,4,94.0513,5.0156,29.1494,0.2678,7.752,22.4195,0.524935,15.8654,14.8135,4,2585.1979,1,0.08698
21.1907,123760,2622.5573,88.4168,3,103.7709,6.1602,28.3211,0.1928,7.832,19.664,0.631406,21.0716,20.4982,15,2174.3427,1,0.0
15.0638,89704,1351.279,102.2407,3,117.2871,4.262,29.2131,0.2614,7.9719,18.6381,0.508948,14.1231,13.0063,2,1188.8229,1,0.119531
18.7293,62430,1169.2722,196.7187,2,39.1383,6.0502,29.5325,0.1967,7.7798,15.9878,0.576586,18.6542,18.1101,15,1000.4993,1,0.0
10.5441,154415,1628.1742,167.3958,4,110.8634,6.3712,28.6771,0.1837,7.7861,21.5288,0.227211,8.5903,6.4549,56,2519.9831,1,0.264037
4.5087,152178,686.1181,311.4441,3,65.3483,6.0785,30.9049,0.1774,7.8071,16.2441,0.063766,2.2918,2.2918,92,2861.3898,1,0.335346
19.2792,165493,3190.5656,412.498,3,61.7421,7.4313,27.3327,0.0742,7.8693,21.0418,0.378544,17.2271,14.8932,12,3552.7319,0,0.269589
5.1082,213209,1089.1239,192.2388,4,34.2551,5.9769,30.891,0.1802,7.8733,17.7526,0.092527,2.7911,1.6732,80,3410.6505,1,0.318314
20.5538,181469,3729.8839,129.6121,5,100.6341,6.3583,28.6309,0.185,7.8982,20.1328,0.45431,19.187,17.4343,15,3663.1596,0,0.162199
2.9879,217484,649.8164,400.8377,5,104.6707,3.9075,30.5557,0.3136,7.8351,24.1876,0.065839,0.8613,0.8613,14,1215.0177,1,0.293708
12.1981,78223,954.1688,242.6349,4,106.5886,6.0173,30.1055,0.1832,7.8793,14.8962,0.225958,9.8354,7.2533,50,1566.7941,0,0.319328
22.1582,113786,2521.2953,199.6805,2,36.9144,6.2496,29.6905,0.1733,7.994,21.9806,0.695151,22.1569,21.8617,0,2367.5758,0,0.0
16.0684,108515,1743.6628,273.8124,5,107.8905,4.3887,29.4872,0.2495,7.9488,21.4363,0.52055,15.3502,14.3579,5,1408.3098,1,0.078715
11.6399,202244,2354.0989,435.3605,2,82.6932,7.08,28.9454,0.0855,7.5467,19.6954,0.161109,8.4484,4.9743,31,4062.0202,0,0.432496
20.475,87824,1798.1927,282.5164,3,21.0945,6.7484,27.7699,0.1155,7.9927,21.2956,0.703694,19.8321,18.9984,15,1526.1336,1,0.075441
17.2908,166014,2870.5178,300.1385,3,135.98,4.9509,29.3535,0.2335,7.8875,18.7076,0.541914,16.2341,14.9816,26,2698.374,1,0.134457
11.8102,66354,783.6531,397.9809,4,82.9671,4.2624,29.6791,0.219,7.9743,20.8952,0.282189,9.8731,7.7177,4,715.1712,1,0.258554
15.7705,67699,1067.6491,288.1747,5,79.1735,4.4741,30.9536,0.2555,7.9839,21.8683,0.558157,14.9561,13.9746,5,862.1148,1,0.102215
17.184,80207,1378.2806,184.2019,2,56.7698,4.3926,29.0545,0.3019,7.8383,19.7707,0.64134,16.5642,15.7419,3,1216.1149,1,0.071057
5.6274,154760,870.9016,410.0616,4,65.7919,6.4338,29.9825,0.1295,7.7422,18.6025,0.063178,2.155,1.9764,49,3300.0947,0,0.474691
16.9172,71128,1203.2847,391.0735,4,140.2421,4.2825,28.5203,0.303,7.8626,19.2901,0.478205,16.0774,14.8997,10,1012.0905,1,0.090399
23.3487,129466,3022.8595,265.0201,3,52.9044,7.0621,29.8957,0.1152,7.5886,19.5783,0.754712,23.3363,23.0068,0,2806.2631,0,0.0
5.7372,196341,1126.4383,122.8593,4,135.0743,4.4768,30.3557,0.2755,7.9657,20.4509,0.113238,3.2897,1.2219,3,1114.7838,1,0.332942
13.904,65588,911.938,135.2487,4,30.1393,5.8227,28.6415,0.1927,7.9404,19.0919,0.241773,11.3752,8.5091,38,1234.8931,1,0.33307
19.3776,201142,3897.6411,280.0135,2,30.2113,6.7835,29.2601,0.095,7.8992,21.5205,0.453691,17.7625,15.9036,16,4120.3754,0,0.21028
9.1068,162402,1478.9621,277.3894,5,83.5141,5.8105,27.8867,0.1783,7.7807,21.2992,0.159851,6.2423,3.0819,51,2642.5776,1,0.384618
10.2688,90159,925.8272,214.4763,3,99.8605,4.8916,26.8874,0.2107,8.008,23.3391,0.27446,8.646,6.8901,64,1427.5731,1,0.220818
4.5687,188071,859.2387,374.8004,4,80.3732,5.6612,29.218,0.1676,7.6876,20.6492,0.064365,2.2766,2.2766,89,3232.3758,1,0.332733
12.9786,120450,1563.2685,442.6759,4,75.693,6.6347,28.425,0.1144,7.8979,22.9728,0.214802,10.1931,7.1264,33,2400.5219,0,0.374554
17.4196,187461,3265.4884,365.3971,5,55.2258,4.9302,28.5803,0.2126,8.1181,20.8694,0.358446,15.6988,13.6484,26,3340.7313,1,0.217994
15.9665,152725,2438.4805,245.4491,3,99.6295,5.1572,29.4714,0.1967,7.7547,20.4835,0.416549,14.7433,13.2026,18,2232.8383,1,0.147639
20.7915,96482,2006.006,216.6125,2,16.4004,5.8983,29.3805,0.2142,7.8679,19.1388,0.749167,20.6868,20.2754,15,1727.4174,1,0.0
3.3082,81962,271.1429,144.1617,3,37.7654,6.0947,27.9042,0.1326,7.7434,21.1901,0.065055,0.9647,0.8084,96,1434.6196,1,0.324011
16.2274,157392,2554.0571,233.8665,5,128.2318,5.2603,29.7274,0.2348,7.8607,20.8397,0.789759,15.926,15.4745,10,2112.1645,1,0.029695
17.5252,59011,1034.1784,350.1686,4,73.8724,4.9854,28.4916,0.2353,7.5816,17.531,0.73659,17.1851,16.6517,15,817.1024,1,0.03119
14.7981,134716,1993.5357,253.616,4,71.048,4.4902,28.8736,0.2974,7.8858,20.4011,0.597931,13.9905,13.0458,4,1831.1378,1,0.103835
5.4442,95192,518.2451,110.5288,2,114.2815,5.4877,31.956,0.1835,7.9107,17.3909,0.08773,2.9631,1.9812,84,1711.8205,1,0.341508
4.9023,129860,636.6188,375.7676,2,52.1368,6.7197,28.3218,0.0502,7.9217,19.7805,0.051171,1.1338,1.1338,39,2569.3323,0,0.594429
18.4297,105388,1942.2688,317.6366,2,23.6757,5.5853,28.0991,0.2399,7.8976,23.1585,0.786856,18.0479,17.4875,15,1607.4593,1,0.03875
25.4725,111850,2849.1034,196.8048,2,26.402,6.3352,29.2777,0.0904,7.8256,19.1376,0.733511,25.4118,24.9479,0,2658.582,0,0.0
12.073,87314,1054.1411,328.5992,3,73.3577,7.0499,28.7799,0.146,7.6754,20.7258,0.24611,9.8577,7.4734,45,1821.1393,0,0.302487
5.1314,54954,281.9896,299.8313,3,124.2437,5.9201,28.1382,0.1481,7.7597,22.7166,0.091232,2.2542,0.6201,67,941.1101,1,0.392171
6.7227,89333,600.557,252.7736,2,92.8463,5.4654,26.8958,0.1833,7.997,18.1246,0.139097,4.2874,1.6834,77,1679.0048,1,0.333947
24.2419,91316,2213.6692,243.0127,5,125.4613,6.8365,29.665,0.1178,7.9225,24.6405,0.593769,23.593,22.531,0,1992.4504,0,0.055038
12.1006,181016,2190.3957,86.943,5,36.4275,4.8718,29.6207,0.2735,8.0249,21.3808,0.365107,10.6562,9.0537,16,2334.0187,1,0.193184
22.3248,59079,1318.926,250.0666,4,88.9776,5.7934,29.7577,0.1474,7.8366,15.0271,0.742948,21.8115,21.0704,0,1183.9495,1,0.053239
20.635,78791,1625.8509,346.3034,3,74.7402,5.2419,30.4757,0.2131,7.8439,18.9065,0.714012,20.616,20.2726,15,1325.7112,1,0.0
21.4358,161780,3467.8792,249.597,3,101.1505,6.0576,29.1175,0.1602,7.8155,22.6731,0.667354,20.9022,20.0858,15,2908.4369,1,0.050917
4.009,203315,815.0885,383.6735,2,74.3116,5.0893,29.6551,0.2885,8.0191,20.2551,0.054039,1.9974,1.9974,4,922.9486,1,0.389027
12.9407,183792,2378.4035,362.7643,3,58.3801,4.793,28.6766,0.2644,7.8262,22.4748,0.361325,11.357,9.6198,53,2802.4922,1,0.213499
20.0202,181090,3625.4561,85.7832,5,25.5355,6.4777,29.4704,0.1588,7.9449,17.7457,0.4136,18.3966,16.4113,14,3522.0452,0,0.201245
16.0191,166042,2659.8354,300.6206,5,91.8247,5.1176,29.8483,0.2314,7.9802,20.0836,0.561794,15.1408,14.0985,26,2302.7841,1,0.111632
18.3769,133819,2459.1717,251.7599,3,45.7145,6.879,30.1046,0.0982,8.0796,15.5321,0.459949,16.8022,15.0401,22,2651.5738,0,0.209313
7.0891,174572,1237.5615,422.1987,3,37.9137,4.3183,30.7422,0.2617,8.0373,20.0314,0.17391,5.3687,3.521,1,1095.7491,1,0.235254
19.6851,86495,1702.6614,232.6603,3,58.9929,5.9226,29.5835,0.1436,7.9164,20.9176,0.417712,18.1744,16.2759,18,1544.6681,1,0.182716
7.2173,67262,485.4529,336.1179,2,52.7148,4.4579,29.9656,0.2588,7.6834,21.3285,0.150373,4.958,2.5177,1,415.3345,1,0.307795
14.1187,85197,1202.8682,232.3276,5,108.8401,6.725,30.7657,0.0818,7.7157,18.804,0.263038,11.8237,9.2921,38,1697.7341,0,0.308191
22.9598,52739,1210.8787,446.7712,2,62.6573,6.6444,31.0539,0.1563,7.762,21.6694,0.696116,22.7031,22.0633,0,1113.3207,0,0.0
4.7381,219816,1041.4998,85.8942,4,36.8074,4.8742,28.8197,0.2334,7.7941,21.1485,0.103985,2.4639,0.7862,80,3377.8264,1,0.312439
20.1862,112353,2267.9771,335.5777,2,47.4212,7.0937,30.5254,0.0687,7.7161,22.8099,0.389487,18.1093,15.7752,8,2386.389,0,0.275248
17.3145,54023,935.3835,221.6933,5,89.9374,5.4669,30.3398,0.1866,7.9464,18.9805,0.555166,16.3883,15.27,23,856.9557,1,0.116061
21.2021,81713,1732.4852,355.6562,3,50.6405,6.6391,29.2354,0.0581,7.8883,15.5703,0.526444,20.3456,19.1169,15,1579.3506,1,0.089615
13.3699,202403,2706.0986,247.232,4,107.9467,5.5063,29.5831,0.1397,7.6303,19.256,0.321277,11.5883,9.6101,47,3554.0546,1,0.238147
15.4266,198123,3056.3649,272.6544,2,54.2733,4.3943,32.0454,0.2764,7.9112,19.2355,0.710594,15.0045,14.4361,8,2665.1984,1,0.047621
17.7817,122919,2185.7052,192.5105,3,116.8144,5.8527,28.2925,0.1592,7.7745,16.3707,0.330857,15.6986,13.3143,21,2472.8678,0,0.272372
23.1718,168919,3914.1585,414.7431,3,32.8791,7.2524,28.3008,0.1058,7.9758,20.5126,0.634028,23.0012,22.3449,0,3490.2228,0,0.0
8.619,138387,1192.7629,124.9513,2,65.6081,5.418,29.909,0.214,7.5402,21.734,0.195533,6.5657,4.345,65,2213.6315,1,0.279467
3.3507,145402,487.1932,134.4209,5,58.0298,4.8647,30.7502,0.2061,7.8662,25.2752,0.044559,1.4703,1.4703,66,2174.6091,1,0.406932
8.4989,79151,672.6969,274.7805,4,35.7264,6.7917,28.7039,0.0839,7.7742,22.4286,0.129324,5.1254,1.4924,38,1548.7126,0,0.460463
15.6619,112569,1763.0448,84.5106,4,56.9826,5.7081,29.0639,0.1578,7.7453,19.5516,0.337484,13.749,11.644,34,2423.8888,0,0.257302
18.1267,69424,1258.4252,297.2566,2,34.9174,4.5884,30.3736,0.187,7.6232,21.9614,0.691023,18.1267,18.1267,15,1012.8681,1,0.0
18.9823,205102,3893.3014,153.7253,5,50.7562,6.0452,29.2681,0.1881,7.9236,17.4821,0.741531,18.4175,17.6917,15,3430.0763,1,0.066878
14.0439,156398,2196.4387,125.9455,4,67.5024,5.2353,29.536,0.2116,7.7968,22.7201,0.412242,12.6226,11.0499,48,2567.4235,1,0.190462
8.0948,65927,533.667,269.6346,2,124.5053,4.0054,29.0703,0.299,7.7258,16.9559,0.249579,6.5713,4.9199,2,470.5101,1,0.207053
9.8791,134926,1332.9541,363.5837,3,103.2877,6.1062,28.4923,0.1653,7.5732,19.1317,0.246169,7.9422,5.8602,70,2369.3328,1,0.264705
17.6994,94248,1668.1344,368.1589,5,58.8489,4.8537,28.5612,0.2178,7.826,20.6722,0.616865,17.5765,17.0591,15,1490.2987,1,0.0
7.8981,177353,1400.7518,122.1677,5,131.1308,4.8374,30.1743,0.2361,7.7012,19.493,0.16586,5.5606,2.9777,1,1147.8093,1,0.31353
9.2536,67525,624.846,336.8704,3,51.4589,5.045,28.6468,0.1652,7.9403,19.965,0.129356,5.7792,1.9467,44,1342.1983,0,0.46657
4.2407,127089,538.9493,416.1558,2,24.0824,5.6683,29.1665,0.1714,7.7636,17.7371,0.055771,2.0497,2.0497,75,2164.7201,1,0.364388
8.4068,73097,614.5141,265.2347,3,80.2742,4.5858,29.9319,0.2853,7.6141,21.7543,0.195718,6.4921,4.436,1,537.8488,1,0.261846
24.9121,193976,4832.3541,255.6447,3,63.2662,6.6167,30.3132,0.0987,8.09,17.9375,0.764865,24.5213,23.8469,0,4715.2892,0,0.029539
12.1897,52106,635.1551,201.4027,2,56.6524,7.0047,28.9743,0.1071,8.0033,19.2837,0.210802,9.5026,6.5563,39,1063.1159,0,0.362352
10.9185,109302,1193.412,84.7308,5,102.4267,4.0133,31.0012,0.2434,7.9418,15.5231,0.347128,9.6394,8.23,4,1062.9817,1,0.171904
24.8845,132344,3293.3199,362.9823,4,97.5977,6.8012,29.3371,0.1085,7.7486,20.2259,0.710987,24.3242,23.4915,0,3161.9113,0,0.055863
19.5162,50201,979.7319,352.9854,2,78.7163,5.1921,30.3515,0.2626,7.8845,24.7439,0.776087,19.5162,19.516,1,777.1109,1,0.0
15.8545,139926,2218.4595,379.5082,2,132.5081,4.6673,29.2667,0.2109,7.8712,17.6291,0.509091,14.8019,13.5664,28,1966.7718,1,0.134979
13.9392,168560,2349.5982,261.8475,3,51.4067,6.1517,30.2,0.148,7.9152,18.693,0.277586,11.8438,9.5272,49,3082.289,1,0.280961
16.4947,163385,2694.9891,363.5942,4,53.8991,5.501,28.925,0.1934,7.8822,18.3619,0.457005,15.1223,13.5786,41,2739.543,1,0.18177
